date,adj_open,adj_high,adj_low,adj_close,adj_volume
2013-06-30,51.37783047166,52.547537313193,51.050942701131,52.056549256254,144629100.0
2013-07-07,55.188895523255,55.569608187727,54.527243168449,54.798993242744,68506200.0
2013-07-14,56.141989986727,56.422929677062,55.585361815223,55.992330525521,69890800.0
2013-07-21,56.857467235476,56.972993837109,55.708765230603,55.78753336808,67180400.0
2013-07-28,57.146283739559,57.899832254755,57.020254719595,57.893268243299,50038100.0
2013-08-04,60.127657743063,60.763054052044,59.95042943374,60.722357181014,68695900.0
2013-08-11,60.608710551218,60.849221307374,59.949288203297,60.055007216992,66716300.0
2013-08-18,66.094205874306,66.462900934567,65.923733964724,66.382290186625,90576500.0
2013-08-25,66.506510027716,66.517081929085,65.988486860612,66.209175301699,55682900.0
2013-09-01,65.017193422291,65.142734751053,64.290375203139,64.384993720396,68074300.0
2013-09-08,65.868231482534,65.992451323625,64.746288449698,65.839158753768,89881400.0
2013-09-15,62.022728789139,62.351647070497,61.409532079956,61.43596183338,74708900.0
2013-09-22,63.167110682632,63.239792504547,61.58132547721,61.767655238847,174825700.0
2013-09-29,63.930930556577,64.048542959312,63.526555329194,63.794817326445,57010100.0
2013-10-06,63.941502457946,64.039292545614,63.246399942903,63.831818981238,64717100.0
2013-10-13,64.355128099027,65.260347153789,64.1132958552,65.124498221191,66934700.0
2013-10-20,66.865954674278,67.298081142756,66.828953019485,67.249186098922,72635500.0
2013-10-27,70.212622201554,70.465687090586,69.392639101584,69.5047012561,84448000.0
2013-11-03,69.248596945424,69.351672983777,68.167620030395,68.721323364622,68722500.0
2013-11-10,68.399260847246,69.269903232394,68.134745069163,69.194137406511,69829200.0
2013-11-17,69.994330865838,70.327966344726,69.7165228376,69.783117010876,79480100.0
2013-11-24,69.055898004899,69.40681340899,68.924304728366,69.093116305333,55931400.0
2013-12-01,73.038256151317,74.214620290028,72.816275573729,73.914215436527,79531900.0
2013-12-08,75.206222151586,75.333827753074,74.379444191949,74.439259317647,86088100.0
2013-12-15,74.815429997031,74.819417672078,73.595201432808,73.696222533986,83205500.0
2013-12-22,72.499920020042,73.321381079617,72.418504987843,72.977111800604,109103400.0
2013-12-29,74.944364823534,75.022789099448,74.370139616841,74.448563892755,56471100.0
2014-01-05,73.487534206554,73.599189107855,71.835307512296,71.908414888148,98116900.0
2014-01-12,71.755554011366,71.884488837869,70.596469797856,70.839717975691,76244000.0
2014-01-19,73.304101154415,73.38252543033,71.764858586474,71.867208912667,106684900.0
2014-01-26,73.63906585832,73.85440031083,72.409532718989,72.584990421034,107338700.0
2014-02-02,65.820564317189,66.664622202027,65.603900639664,66.541004275586,116199300.0
2014-02-09,69.715563972835,69.922806583985,69.180709824438,69.488250959766,92570100.0
2014-02-16,72.535582470259,73.004903614124,72.367103413514,72.73882704665,68231100.0
2014-02-23,71.241596457688,71.479245527175,70.146121562295,70.233035361409,69696200.0
2014-03-02,70.7451582085,71.235886889654,69.814511990288,70.365411763138,92992200.0
2014-03-09,71.013922418069,71.132927466088,70.340006191089,70.927008618955,55182400.0
2014-03-16,70.706381282741,70.987179710649,69.932179902936,70.158155780634,59299800.0
2014-03-23,71.126241789233,71.369600426753,70.377445981477,71.251932514106,93511600.0
2014-03-30,71.980671291297,72.063560312945,71.436457195303,71.785449527132,50141000.0
2014-04-06,72.179904461575,72.205310033624,70.945728514149,71.111533300152,68812800.0
2014-04-13,69.397325754539,69.909448601629,69.148618575534,69.478891012169,67929400.0
2014-04-20,69.531039291638,70.568656339529,69.424068461958,70.191584164908,71083600.0
2014-04-27,75.48530309867,76.482806085431,75.409086382523,76.476120408576,97568800.0
2014-05-04,79.203876565402,79.452583744406,78.85220996283,79.235967814305,47878600.0
2014-05-11,78.598247320371,78.82817684259,78.032163525903,78.733045183544,72899400.0
2014-05-18,79.148195709772,80.344904918982,78.713884390025,80.342215684804,69064100.0
2014-05-25,81.651872729489,82.657552188864,81.546992596547,82.576969286721,58052400.0
2014-06-01,85.783881043984,86.616199022075,84.562968727173,85.114261733663,141005200.0
2014-06-08,87.386664614072,87.569532538176,86.656537534745,86.804445414535,87484600.0
2014-06-15,86.781586924022,87.007482594974,85.539160733786,85.915653518706,54525000.0
2014-06-22,86.452155737217,87.111018110827,85.557985373032,85.567397692655,100898000.0
2014-06-29,85.482686816048,86.593340531562,85.435625217933,86.574515892316,64029000.0
2014-07-06,88.165197908602,88.569927652391,87.722818886321,88.50404141503,22891800.0
2014-07-13,89.755879924889,90.254732864907,89.287617023645,89.624107450167,34018000.0
2014-07-20,88.118136310487,89.172316108263,87.553397133108,88.88053419995,49988000.0
2014-07-27,91.158315548715,92.090135191392,90.960656836632,91.931066989763,43469000.0
2014-08-03,89.322913222231,90.941832197386,89.238202345624,90.480628535859,48511000.0
2014-08-10,89.161873693541,89.69158565268,88.234877765049,89.61591251566,41865000.0
2014-08-17,92.605001427941,92.879316549637,91.621250646684,92.680674564961,48951000.0
2014-08-24,94.865736396406,95.981915167448,94.771144975132,95.840028035536,44102400.0
2014-08-31,97.296735923166,97.334572491676,96.672432542753,96.956206806577,44567000.0
2014-09-07,93.456324219413,94.014413604934,92.992826255167,93.61712963558,58353200.0
2014-09-14,95.735977472134,96.662973400626,95.613008624477,96.16163886787,62626100.0
2014-09-21,96.757564821901,96.814319674665,95.423825781927,95.499498918947,70838500.0
2014-09-28,93.200927381971,95.30085693427,93.077958534314,95.30085693427,62370501.0
2014-10-05,94.061709315571,94.790063259387,93.683343630473,94.231973873866,43469585.0
2014-10-12,95.244102081505,96.511627126586,94.875195538534,95.281938650015,66331592.0
2014-10-19,92.226635742842,93.645507061963,91.573954936046,92.387441159009,68179688.0
2014-10-26,99.49125689674,99.784490302691,98.876412658454,99.52909346525,47053916.0
2014-11-02,102.16819411881,102.1965715452,101.41146274862,102.15873497669,44639285.0
2014-11-09,103.31295481471,103.85445719857,103.12295397827,103.55995590208,33691535.0
2014-11-16,107.49297321641,108.4809775659,107.39797279819,108.47147752408,44063595.0
2014-11-23,111.63499145082,111.69199170175,110.22898526116,110.64698710133,57179298.0
2014-11-30,113.3069988115,113.43049935519,112.14799370921,112.98399738955,24814402.0
2014-12-07,110.19098509387,110.27648547027,108.90847944789,109.25048095349,38318895.0
2014-12-14,104.93746196628,106.27696786319,104.10145828594,104.24395891327,56028138.0
2014-12-21,106.64746949425,107.57847359281,106.07746698493,106.19146748679,88429770.0
2014-12-28,106.4954688251,108.79447894603,106.4099684487,108.29097672946,33720951.0
2015-01-04,105.82096585573,105.86846606484,101.98294895962,103.86395724039,53204626.0
2015-01-11,107.03697120895,107.58797363463,104.69996092073,106.4099684487,53315099.0
2015-01-18,101.67894762132,102.20144992153,99.940439967886,100.69094327183,78513345.0
2015-01-25,106.68546966154,108.06297572573,105.95396644124,107.33147250543,46464828.0
2015-02-01,112.48049517298,114.00050186451,111.00798869057,111.30248998705,83745461.0
2015-02-08,114.46630173067,114.68565891613,112.96895050823,113.42673941701,43706567.0
2015-02-15,121.39035897584,121.39035897584,119.8357841398,121.19961359718,54272219.0
2015-02-22,122.66835301283,123.50763267891,122.12472868366,123.50286404444,48948419.0
2015-03-01,123.98449612554,124.52812045471,122.30593679338,122.5157567099,62014847.0
2015-03-08,122.45853309631,123.38364818278,120.4175575447,120.74182468841,72842060.0
2015-03-15,118.64362552321,119.59267915471,116.90784257745,117.87110673966,51827283.0
2015-03-22,122.31547406231,122.45853309631,119.3684579621,120.07421586312,68695136.0
2015-03-29,118.80575909507,118.92974359119,117.22257245223,117.54683959595,39546151.0
2015-04-05,119.24447346597,119.74994871941,118.44334287562,119.52105426502,32220131.0
2015-04-12,120.12190220779,121.32359809331,119.46383065143,121.21868813505,40187953.0
2015-04-19,119.74041145048,120.30311031751,118.70084913681,118.97742993586,51957046.0
2015-04-26,124.45182230325,124.5853440683,123.25012641772,124.25153965566,44525905.0
2015-05-03,120.26496124178,124.10848062167,119.50197972716,122.98308288761,58512638.0
2015-05-10,121.31968298579,122.21990797794,120.77380187352,122.21990797794,55550382.0
2015-05-17,123.60855291266,124.01078110064,122.78494281345,123.3212470641,38208034.0
2015-05-24,126.03149890219,127.34352894395,125.83996166982,126.93172389435,45595972.0
2015-05-31,125.6771550223,125.88784597791,124.40343242701,124.76735316852,50884452.0
2015-06-07,124.02035796226,124.20231833302,122.92859573773,123.20632472467,35626800.0
2015-06-14,122.7610006594,122.89986515287,121.73148803539,121.7889492051,36886246.0
2015-06-21,122.30609973251,122.41144521032,121.05153086046,121.24306809284,54716887.0
2015-06-28,122.26779228604,122.57425185784,121.15687633827,121.38672101712,44066841.0
2015-07-05,121.08026144532,121.3292598474,120.44818857848,121.08983830694,27210952.0
2015-07-12,116.78025057852,118.60943114769,116.08113968035,118.06355003542,61354474.0
2015-07-19,123.61812977428,124.13528030169,122.88071142963,124.13528030169,46164710.0
2015-07-26,120.01722980564,120.41945799363,118.65731545578,119.23192715291,42162332.0
2015-08-02,117.41232344535,117.45302510723,115.79383383179,116.16733143492,42884953.0
2015-08-09,110.22729819682,111.833857701,110.15033726249,111.13158917522,38670405.0
2015-08-16,109.97717516024,111.89157840175,109.6789515397,111.55487431404,42929516.0
2015-08-23,106.23494972835,107.6491068967,101.63172384363,101.74235518673,128275471.0
2015-08-30,107.90885005007,109.0055433643,107.30278269221,108.98630313072,53164407.0
2015-09-06,104.8304126768,106.25418996194,104.38788730439,105.11901618054,49996311.0
2015-09-13,107.543285612,109.87135387553,107.51442526162,109.87135387553,49915473.0
2015-09-20,107.94733051724,109.95793492666,107.62024654633,109.14022499938,74285291.0
2015-09-27,112.01663992004,112.25714283982,109.6885716565,110.35235971511,56151926.0
2015-10-04,103.90688146481,106.7963797443,103.46435609241,106.1868491444,58019758.0
2015-10-11,105.82128470632,108.01467133478,105.33065874995,107.86074946611,52766140.0
2015-10-18,107.5336654952,107.74530806462,106.33115089627,106.82177685263,39232609.0
2015-10-25,112.26676295661,114.6987284815,111.91081863533,114.55635075299,59366914.0
2015-11-01,116.39379306016,116.61505574636,114.91229507427,114.96039565823,49365254.0
2015-11-08,117.01026656487,117.68657064046,116.53685371195,116.9619591309,33042283.0
2015-11-15,111.30032786948,111.65780288087,108.46951223877,108.53714264633,45812403.0
2015-11-22,115.16492258717,115.86054963635,114.82677054937,115.26153745511,34287096.0
2015-11-29,114.2857272889,114.40166513043,113.61908470009,113.82197592277,13046445.0
2015-12-06,111.38728125063,115.21323002114,111.21337448833,115.00067731167,57776977.0
2015-12-13,111.29066638269,111.48389611857,109.03084462152,109.34870753705,46886161.0
2015-12-20,105.22325267591,105.81260337036,102.2281917697,102.44074447918,96453327.0
2015-12-27,105.31020605706,105.31020605706,104.29574994367,104.37304183802,13596680.0
2016-01-03,103.38757018501,103.4068931586,101.27170457707,101.69680999602,40912316.0
2016-01-10,95.213952357094,95.754995617571,93.484546220928,93.677775956812,70798016.0
2016-01-17,92.943502960451,94.402387466379,92.131938069736,93.842021232314,79833891.0
2016-01-24,95.291244251448,98.025445014214,95.040045594798,97.986799067037,65800467.0
2016-01-31,91.581233322465,94.044912454993,91.15612790352,94.044912454993,64416504.0
2016-02-07,93.754651787139,94.143191579046,91.005732759397,91.32627808772,46418064.0
2016-02-14,91.491407499281,91.792525838009,90.345215113156,91.297137603327,40351381.0
2016-02-21,93.24955005766,93.987678527335,93.055280161706,93.28840403685,35374173.0
2016-02-28,94.41516943338,95.215269999865,93.812932755925,94.133478084248,28991131.0
2016-03-06,99.437046243777,100.77750852586,98.46569676401,100.05870991083,46055100.0
2016-03-13,99.310770811408,99.349624790598,98.59197219638,99.330197801003,27408237.0
2016-03-20,103.29330367845,103.44871959522,102.17625177672,102.88533689695,44205171.0
2016-03-27,102.44822963106,103.20588222527,101.88484693279,102.64249952701,26132955.0
2016-04-03,105.66339640909,106.8484427744,105.10001371082,106.8387292796,25873950.0
2016-04-10,105.78967184146,106.62503239406,105.07087322643,105.54683447151,23581740.0
2016-04-17,108.89799017671,109.08254657787,106.58617841486,106.70274035244,46938969.0
2016-04-24,102.00140887036,103.42929260562,101.62258257325,102.65221302181,33683121.0
2016-05-01,91.297137603327,92.006222723558,89.859540373272,91.054300233386,68531478.0
2016-05-08,91.249342083398,91.327525090431,89.763864949771,90.614105151255,43699886.0
2016-05-15,87.955882912133,89.587953183947,87.955882912133,88.464072457847,44392765.0
2016-05-22,92.490497320047,93.262554514498,92.373222809497,93.057324121036,32025968.0
2016-05-29,97.181477742027,98.188083957577,96.990906662384,98.070809447028,36341240.0
2016-06-05,95.568953221972,96.03805126417,95.236675442081,95.6960006084,28504888.0
2016-06-12,96.292146037027,97.089319522487,96.243281657631,96.585332313401,31712936.0
2016-06-19,94.425526744114,94.454845371751,93.135507128069,93.164825755707,61008219.0
2016-06-26,90.799789792958,92.505156633866,90.545695020101,91.278660711035,75311356.0
2016-07-03,93.321191769773,94.274047167987,93.164825755707,93.712106804938,26026540.0
2016-07-10,94.298479357685,94.68939439285,93.868472819004,94.484163999389,28912103.0
2016-07-17,96.673288196313,97.04465747972,96.26282740939,96.536467934005,30136990.0
2016-07-24,97.005565976203,97.04465747972,96.077142767686,96.419193423456,28313669.0
2016-07-31,101.82359378461,102.17541731626,101.32517711478,101.84313953637,27733688.0
2016-08-07,104.41551056406,105.77142855201,104.32708113007,105.60439517668,40553402.0
2016-08-14,105.89915995667,106.54764247264,105.89915995667,106.29217966332,18660434.0
2016-08-21,106.87188373062,107.77582905592,106.46903853131,107.45158779793,25368072.0
2016-08-28,105.53561672802,106.06619333199,104.45481253473,105.0738185727,27766291.0
2016-09-04,105.82055601534,106.11532079532,104.95591266071,105.85003249333,26802450.0
2016-09-11,102.81395525947,103.87510846742,101.33030586687,101.33030586687,46556984.0
2016-09-18,113.11107157368,114.10344633297,112.04991836573,112.91456172036,79886911.0
2016-09-25,112.42328708705,112.7868303157,109.60337069184,110.74312784112,52481151.0
2016-10-02,110.49749052446,111.39161035709,109.84900800849,111.07719459177,36379106.0
2016-10-09,112.31520666772,112.56084398437,111.52916725442,112.06956935106,24358443.0
2016-10-16,115.82290754956,116.10784683688,115.08599559959,115.57727023291,35652191.0
2016-10-23,114.77157983428,114.86983476094,114.25082872296,114.56524448828,23192665.0
2016-10-30,111.8828849904,113.19950100768,111.47021429842,111.73550260041,37861662.0
2016-11-06,107.18949593456,108.88825142159,106.77468354819,107.49566698164,30836997.0
2016-11-13,105.59938178681,107.52529643781,105.23395182739,107.09073108066,34143898.0
2016-11-20,108.36479769593,109.17466949789,108.30553878359,108.70059819918,28428917.0
2016-11-27,109.75738213588,110.48824205472,109.57960539887,110.4092301716,11475922.0
2016-12-04,107.8215909995,108.73022765535,107.50554346703,108.54257443295,26527997.0
2016-12-11,110.92280741187,113.28328742001,110.92280741187,112.54255101578,34402627.0
2016-12-18,115.03142533399,115.06105479016,114.21661528934,114.5376010645,44351134.0
2016-12-25,114.16229461969,115.08080776094,114.16229461969,115.08080776094,14249484.0
2017-01-01,115.209202071,115.75240876744,114.00427085346,114.38945378366,30586265.0
